text,category
Ayam segar berbau busuk tidak sedap di dry storage - direject oleh kitchen manager,SPOILED
"catatan chef: Steamed broccoli tidak terjual hari ini end of dinner service, noted dalam daily waste report",SURPLUS
Kentang goreng terlalu gosong kecoklatan setelah oven baking - wajib segera dibuang sesuai SOP,OVERCOOKED
Laporan: Batang asparagus ditemukan excessive peeling waste di pada cutting board. wajib segera dibuang sesuai SOP,PREP_WASTE
Ujung daun bawang terbuang saat pemotongan di sink area - direject oleh kitchen manager,PREP_WASTE
Soup tomato mengalami tersentuh oleh hands bare saat at garnish station. Harus noted dalam daily waste report,CONTAMINATED
"kondisi aktual: Steamed broccoli over-prepared untuk service prepped but unserved, direject oleh kitchen manager",SURPLUS
Laporan: Tahu segar ditemukan berlendir kekuningan di dalam freezer. disposal required immediately,SPOILED
Sayuran brokoli kondisi kekuatan tekstur berubah keras dari deep fryer wajib segera dibuang sesuai SOP.,OVERCOOKED
Fresh fruit salad over-prepared untuk service prepped but unserved - noted dalam daily waste report,SURPLUS
Laporan: Daging sapi cincang ditemukan berjamur hijau kebiruan di di dry storage. harus dibuatkan waste log entry,SPOILED
Laporan: Noodle dish ditemukan terkontaminasi hair di during food assembly. direject oleh kitchen manager,CONTAMINATED
Laporan: Grilled chicken breast ditemukan over-prepared untuk service di after lunch rush. wajib segera dibuang sesuai SOP,SURPLUS
Saus tiram mengalami terlewat 1 minggu dari expiry saat pada cold storage rack. Harus disposal required immediately,EXPIRED
Sayuran brokoli kekuatan tekstur berubah keras dari kompor main stove - disposal required immediately,OVERCOOKED
Steak sapi ribeye kondisi terlalu gosong kecoklatan dari kompor main stove wajib segera dibuang sesuai SOP.,OVERCOOKED
Laporan: Ujung daun bawang ditemukan terbuang saat pemotongan di di sink area. direject oleh kitchen manager,PREP_WASTE
Steamed broccoli tidak tersentuh customer in holding warmer - harus dibuatkan waste log entry,SURPLUS
Laporan: Keju cheddar ditemukan expired date hari ini di in cooler cabinet. harus dibuatkan waste log entry,EXPIRED
Rice bowl kondisi terkontaminasi hair during food assembly harus dibuatkan waste log entry.,CONTAMINATED
Minyak zaitun expired date hari ini pada cold storage rack - harus dibuatkan waste log entry,EXPIRED
Laporan: Tahu segar ditemukan berbau busuk tidak sedap di di rak pantry. wajib segera dibuang sesuai SOP,SPOILED
"kondisi aktual: Ayam grilled terlalu gosong kecoklatan dari deep fryer, direject oleh kitchen manager",OVERCOOKED
" Sandwich club tersentuh paper towel kotor during food assembly, disposal required immediately",CONTAMINATED
Laporan: Mayonaise ditemukan sudah melewati MHD 2 minggu di in cooler cabinet. disposal required immediately,EXPIRED
Ikan salmon kondisi berjamur hijau kebiruan di dry storage disposal required immediately.,SPOILED
Grilled chicken breast kondisi tidak tersentuh customer after lunch rush direject oleh kitchen manager.,SURPLUS
"catatan chef: Ujung daun bawang terbuang saat pemotongan di sink area, direject oleh kitchen manager",PREP_WASTE
Laporan: Kulit kentang ditemukan over-trimmed during prep di di sink area. noted dalam daily waste report,PREP_WASTE
Ayam grilled kondisi terlalu gosong kecoklatan setelah oven baking harus dibuatkan waste log entry.,OVERCOOKED
" Ikan cod fillet terlalu gosong kecoklatan grilled on BBQ, noted dalam daily waste report",OVERCOOKED
Laporan: Keju cheddar ditemukan terlewat 1 minggu dari expiry di pada cold storage rack. harus dibuatkan waste log entry,EXPIRED
Ayam grilled terlalu gosong kecoklatan grilled on BBQ - disposal required immediately,OVERCOOKED
Ranting parsley kondisi bagian tak terpakai dari prep di prep station wajib segera dibuang sesuai SOP.,PREP_WASTE
" Keju cheddar sudah melewati MHD 2 minggu pada cold storage rack, wajib segera dibuang sesuai SOP",EXPIRED
"kondisi aktual: Susu cream terlewat 1 minggu dari expiry pada cold storage rack, wajib segera dibuang sesuai SOP",EXPIRED
Minyak zaitun kondisi terlewat 1 minggu dari expiry pada cold storage rack noted dalam daily waste report.,EXPIRED
Laporan: Daging sapi cincang ditemukan berbau busuk tidak sedap di di rak pantry. direject oleh kitchen manager,SPOILED
"kondisi aktual: Potongan wortel terbuang saat pemotongan during vegetable prep, direject oleh kitchen manager",PREP_WASTE
Ayam segar kondisi berbau busuk tidak sedap dalam freezer wajib segera dibuang sesuai SOP.,SPOILED
Laporan: Kentang goreng ditemukan terlalu gosong kecoklatan di setelah oven baking. harus dibuatkan waste log entry,OVERCOOKED
Ranting parsley mengalami terbuang saat pemotongan saat during vegetable prep. Harus wajib segera dibuang sesuai SOP,PREP_WASTE
Steamed broccoli mengalami tidak tersentuh customer saat after lunch rush. Harus noted dalam daily waste report,SURPLUS
"laporan staff shift: Keju cheddar terlewat 1 minggu dari expiry pada cold storage rack, noted dalam daily waste report",EXPIRED
Sayuran brokoli kekuatan tekstur berubah keras dari deep fryer - noted dalam daily waste report,OVERCOOKED
"inspeksi menemukan Keju cheddar sudah melewati MHD 2 minggu di dry goods shelf, disposal required immediately",EXPIRED
Ranting parsley excessive peeling waste pada cutting board - noted dalam daily waste report,PREP_WASTE
Ikan cod fillet kering berlebihan terlalu hard dari deep fryer - disposal required immediately,OVERCOOKED
"inspeksi menemukan Steak sapi ribeye kering berlebihan terlalu hard dari deep fryer, disposal required immediately",OVERCOOKED
Laporan: Daging sapi cincang ditemukan berlendir kekuningan di di dry storage. direject oleh kitchen manager,SPOILED
Sayuran brokoli mengalami terlalu gosong kecoklatan saat dari deep fryer. Harus harus dibuatkan waste log entry,OVERCOOKED
Potongan wortel bagian tak terpakai dari prep di sink area - disposal required immediately,PREP_WASTE
"catatan chef: Saus tiram expired date hari ini di dry goods shelf, disposal required immediately",EXPIRED
Laporan: Telur ayam ditemukan berlendir kekuningan di dalam freezer. harus dibuatkan waste log entry,SPOILED
Ikan cod fillet hangus kehitaman dari deep fryer - disposal required immediately,OVERCOOKED
"inspeksi menemukan Batang asparagus bagian tak terpakai dari prep pada cutting board, wajib segera dibuang sesuai SOP",PREP_WASTE
Salad Caesar kondisi terkontaminasi hair di plating area noted dalam daily waste report.,CONTAMINATED
"laporan staff shift: Batang asparagus terbuang saat pemotongan pada cutting board, direject oleh kitchen manager",PREP_WASTE
Ranting parsley mengalami sisa trimming yang banyak saat during vegetable prep. Harus disposal required immediately,PREP_WASTE
Soup tomato mengalami jatuh ke lantai langsung saat during food assembly. Harus wajib segera dibuang sesuai SOP,CONTAMINATED
Saus tiram mengalami terlewat 1 minggu dari expiry saat di refrigerated section. Harus noted dalam daily waste report,EXPIRED
Steamed broccoli kondisi excess production batch after lunch rush direject oleh kitchen manager.,SURPLUS
"kondisi aktual: Telur ayam berlendir kekuningan di chiller utama, disposal required immediately",SPOILED
Telur ayam mengalami berubah warna kehijauan saat dalam freezer. Harus direject oleh kitchen manager,SPOILED
Noodle dish terkontaminasi hair di plating area - direject oleh kitchen manager,CONTAMINATED
Noodle dish mengalami tersentuh oleh hands bare saat di plating area. Harus disposal required immediately,CONTAMINATED
"catatan chef: Chicken stock excess production batch end of dinner service, noted dalam daily waste report",SURPLUS
Laporan: Sayuran brokoli ditemukan keras sekali terlalu overdone di grilled on BBQ. noted dalam daily waste report,OVERCOOKED
Kentang goreng mengalami hangus kehitaman saat dari kompor main stove. Harus disposal required immediately,OVERCOOKED
Portion rice kondisi tidak terjual hari ini after lunch rush noted dalam daily waste report.,SURPLUS
Telur ayam berlendir kekuningan di rak pantry - harus dibuatkan waste log entry,SPOILED
Ikan cod fillet kondisi kering berlebihan terlalu hard dari deep fryer direject oleh kitchen manager.,OVERCOOKED
Ayam grilled terlalu gosong kecoklatan setelah oven baking - noted dalam daily waste report,OVERCOOKED
"laporan staff shift: Fresh fruit salad leftover setelah shift in holding warmer, noted dalam daily waste report",SURPLUS
" Chicken stock tidak tersentuh customer end of dinner service, harus dibuatkan waste log entry",SURPLUS
Potongan wortel kondisi over-trimmed during prep pada cutting board disposal required immediately.,PREP_WASTE
Daging sapi cincang mengalami berlendir kekuningan saat di rak pantry. Harus wajib segera dibuang sesuai SOP,SPOILED
Minyak zaitun kondisi telah lewat expired date 3 hari pada cold storage rack wajib segera dibuang sesuai SOP.,EXPIRED
"inspeksi menemukan Saus tiram sudah melewati MHD 2 minggu pada cold storage rack, disposal required immediately",EXPIRED
Laporan: Chicken stock ditemukan excess production batch di prepped but unserved. noted dalam daily waste report,SURPLUS
Chicken stock over-prepared untuk service in holding warmer - disposal required immediately,SURPLUS
Grilled chicken breast kondisi tidak terjual hari ini prepped but unserved wajib segera dibuang sesuai SOP.,SURPLUS
Fresh fruit salad mengalami excess production batch saat end of dinner service. Harus wajib segera dibuang sesuai SOP,SURPLUS
Susu cream expired date terlampaui in cooler cabinet - disposal required immediately,EXPIRED
Laporan: Steamed broccoli ditemukan tidak terjual hari ini di prepped but unserved. disposal required immediately,SURPLUS
"kondisi aktual: Rice pilaf kekuatan tekstur berubah keras setelah oven baking, wajib segera dibuang sesuai SOP",OVERCOOKED
"inspeksi menemukan Saus tiram telah lewat expired date 3 hari pada cold storage rack, wajib segera dibuang sesuai SOP",EXPIRED
Laporan: Ikan salmon ditemukan berjamur hijau kebiruan di di dry storage. wajib segera dibuang sesuai SOP,SPOILED
Soup tomato terkontaminasi hair di service counter - disposal required immediately,CONTAMINATED
Laporan: Sayuran brokoli ditemukan terlalu gosong kecoklatan di setelah oven baking. noted dalam daily waste report,OVERCOOKED
Telur ayam berbau busuk tidak sedap dalam freezer - direject oleh kitchen manager,SPOILED
Laporan: Steak sapi ribeye ditemukan hangus kehitaman di dari kompor main stove. direject oleh kitchen manager,OVERCOOKED
Laporan: Portion rice ditemukan tidak tersentuh customer di prepped but unserved. harus dibuatkan waste log entry,SURPLUS
Keju cheddar mengalami terlewat 1 minggu dari expiry saat in cooler cabinet. Harus harus dibuatkan waste log entry,EXPIRED
Batang seledri sisa trimming yang banyak pada cutting board - noted dalam daily waste report,PREP_WASTE
Laporan: Rice bowl ditemukan tersentuh paper towel kotor di di service counter. disposal required immediately,CONTAMINATED
" Ikan cod fillet hangus kehitaman dari kompor main stove, disposal required immediately",OVERCOOKED
Laporan: Chicken stock ditemukan excess production batch di prepped but unserved. noted dalam daily waste report,SURPLUS
Laporan: Steak sapi ribeye ditemukan hangus kehitaman di dari deep fryer. disposal required immediately,OVERCOOKED
Fresh fruit salad tidak terjual hari ini end of dinner service - direject oleh kitchen manager,SURPLUS
Tahu segar berlendir kekuningan di counter prep station - direject oleh kitchen manager,SPOILED
Ujung daun bawang mengalami over-trimmed during prep saat di prep station. Harus noted dalam daily waste report,PREP_WASTE
Laporan: Noodle dish ditemukan tercampur cleaning chemical spray di di service counter. noted dalam daily waste report,CONTAMINATED
Telur ayam berlendir keputihan di chiller utama - direject oleh kitchen manager,SPOILED
Ayam segar berjamur hijau kebiruan di counter prep station - harus dibuatkan waste log entry,SPOILED
Portion rice leftover setelah shift prepped but unserved - noted dalam daily waste report,SURPLUS
Mayonaise mengalami terlewat 1 minggu dari expiry saat in cooler cabinet. Harus direject oleh kitchen manager,EXPIRED
" Grilled chicken breast tidak tersentuh customer prepped but unserved, harus dibuatkan waste log entry",SURPLUS
Soup tomato mengalami jatuh ke lantai langsung saat at garnish station. Harus direject oleh kitchen manager,CONTAMINATED
Ayam segar berjamur hijau kebiruan di counter prep station - noted dalam daily waste report,SPOILED
Tahu segar mengalami berbau busuk tidak sedap saat di rak pantry. Harus harus dibuatkan waste log entry,SPOILED
Batang asparagus bagian tak terpakai dari prep during vegetable prep - harus dibuatkan waste log entry,PREP_WASTE
Kentang goreng mengalami kekuatan tekstur berubah keras saat dari kompor main stove. Harus wajib segera dibuang sesuai SOP,OVERCOOKED
Rice bowl kondisi tersentuh oleh hands bare at garnish station disposal required immediately.,CONTAMINATED
Ketchup sudah melewati MHD 2 minggu di dry goods shelf - direject oleh kitchen manager,EXPIRED
Grilled chicken breast over-prepared untuk service after lunch rush - noted dalam daily waste report,SURPLUS
"catatan chef: Steamed broccoli over-prepared untuk service in holding warmer, wajib segera dibuang sesuai SOP",SURPLUS
"laporan staff shift: Potongan wortel terbuang saat pemotongan pada cutting board, harus dibuatkan waste log entry",PREP_WASTE
Grilled chicken breast kondisi tidak tersentuh customer in holding warmer wajib segera dibuang sesuai SOP.,SURPLUS
Laporan: Kulit kentang ditemukan sisa trimming yang banyak di di sink area. wajib segera dibuang sesuai SOP,PREP_WASTE
Portion rice kondisi tidak tersentuh customer after lunch rush wajib segera dibuang sesuai SOP.,SURPLUS
Laporan: Sandwich club ditemukan tercampur cleaning chemical spray di di plating area. noted dalam daily waste report,CONTAMINATED
Kentang goreng mengalami terlalu gosong kecoklatan saat grilled on BBQ. Harus noted dalam daily waste report,OVERCOOKED
"kondisi aktual: Noodle dish terkontaminasi hair di plating area, wajib segera dibuang sesuai SOP",CONTAMINATED
Sandwich club tersentuh paper towel kotor at garnish station - harus dibuatkan waste log entry,CONTAMINATED
Noodle dish kondisi tersentuh oleh hands bare di service counter disposal required immediately.,CONTAMINATED
Steamed broccoli tidak terjual hari ini in holding warmer - disposal required immediately,SURPLUS
Batang asparagus over-trimmed during prep di prep station - direject oleh kitchen manager,PREP_WASTE
Telur ayam berubah warna kehijauan dalam freezer - noted dalam daily waste report,SPOILED
Laporan: Ikan cod fillet ditemukan hangus kehitaman di grilled on BBQ. wajib segera dibuang sesuai SOP,OVERCOOKED
Sayuran brokoli kondisi kering berlebihan terlalu hard setelah oven baking direject oleh kitchen manager.,OVERCOOKED
Laporan: Batang asparagus ditemukan excessive peeling waste di di prep station. direject oleh kitchen manager,PREP_WASTE
Grilled chicken breast mengalami tidak terjual hari ini saat prepped but unserved. Harus noted dalam daily waste report,SURPLUS
Potongan wortel sisa trimming yang banyak di prep station - harus dibuatkan waste log entry,PREP_WASTE
"catatan chef: Rice pilaf keras sekali terlalu overdone dari deep fryer, harus dibuatkan waste log entry",OVERCOOKED
Ayam segar mengalami berubah warna kehijauan saat di counter prep station. Harus direject oleh kitchen manager,SPOILED
"catatan chef: Portion rice excess production batch end of dinner service, direject oleh kitchen manager",SURPLUS
Ketchup mengalami terlewat 1 minggu dari expiry saat di dry goods shelf. Harus direject oleh kitchen manager,EXPIRED
Rice pilaf kondisi terlalu gosong kecoklatan dari kompor main stove harus dibuatkan waste log entry.,OVERCOOKED
Salad Caesar mengalami terkontaminasi hair saat during food assembly. Harus harus dibuatkan waste log entry,CONTAMINATED
"laporan staff shift: Portion rice excess production batch in holding warmer, disposal required immediately",SURPLUS
"laporan staff shift: Ayam segar berbau busuk tidak sedap di counter prep station, noted dalam daily waste report",SPOILED
Sandwich club jatuh ke lantai langsung di service counter - direject oleh kitchen manager,CONTAMINATED
"laporan staff shift: Sandwich club jatuh ke lantai langsung di service counter, noted dalam daily waste report",CONTAMINATED
Susu cream mengalami expired date terlampaui saat di refrigerated section. Harus wajib segera dibuang sesuai SOP,EXPIRED
Portion rice mengalami excess production batch saat end of dinner service. Harus disposal required immediately,SURPLUS
"inspeksi menemukan Ikan cod fillet hangus kehitaman dari kompor main stove, disposal required immediately",OVERCOOKED
Telur ayam mengalami berjamur hijau kebiruan saat dalam freezer. Harus wajib segera dibuang sesuai SOP,SPOILED
Ayam segar kondisi berjamur hijau kebiruan di dry storage noted dalam daily waste report.,SPOILED
Laporan: Mayonaise ditemukan terlewat 1 minggu dari expiry di in cooler cabinet. direject oleh kitchen manager,EXPIRED
Steamed broccoli kondisi tidak tersentuh customer in holding warmer disposal required immediately.,SURPLUS
"kondisi aktual: Ikan salmon berubah warna kehijauan di counter prep station, noted dalam daily waste report",SPOILED
Chicken stock mengalami over-prepared untuk service saat after lunch rush. Harus disposal required immediately,SURPLUS
Laporan: Ayam grilled ditemukan kering berlebihan terlalu hard di dari kompor main stove. harus dibuatkan waste log entry,OVERCOOKED
Portion rice mengalami leftover setelah shift saat end of dinner service. Harus direject oleh kitchen manager,SURPLUS
Ikan salmon berjamur hijau kebiruan di rak pantry - noted dalam daily waste report,SPOILED
Kentang goreng kekuatan tekstur berubah keras dari deep fryer - direject oleh kitchen manager,OVERCOOKED
Portion rice excess production batch in holding warmer - direject oleh kitchen manager,SURPLUS
" Ayam grilled kering berlebihan terlalu hard grilled on BBQ, wajib segera dibuang sesuai SOP",OVERCOOKED
Laporan: Ketchup ditemukan telah lewat expired date 3 hari di pada cold storage rack. harus dibuatkan waste log entry,EXPIRED
Ikan salmon kondisi berlendir kekuningan di rak pantry direject oleh kitchen manager.,SPOILED
Rice bowl terkontaminasi hair at garnish station - wajib segera dibuang sesuai SOP,CONTAMINATED
Laporan: Kulit kentang ditemukan terbuang saat pemotongan di during vegetable prep. noted dalam daily waste report,PREP_WASTE
Chicken stock mengalami leftover setelah shift saat prepped but unserved. Harus wajib segera dibuang sesuai SOP,SURPLUS
"laporan staff shift: Kulit kentang sisa trimming yang banyak pada cutting board, noted dalam daily waste report",PREP_WASTE
Fresh fruit salad mengalami excess production batch saat prepped but unserved. Harus disposal required immediately,SURPLUS
Kulit kentang kondisi over-trimmed during prep pada cutting board noted dalam daily waste report.,PREP_WASTE
Keju cheddar mengalami terlewat 1 minggu dari expiry saat in cooler cabinet. Harus wajib segera dibuang sesuai SOP,EXPIRED
Grilled chicken breast excess production batch prepped but unserved - direject oleh kitchen manager,SURPLUS
"kondisi aktual: Tahu segar berjamur hijau kebiruan di dry storage, direject oleh kitchen manager",SPOILED
" Noodle dish jatuh ke lantai langsung at garnish station, wajib segera dibuang sesuai SOP",CONTAMINATED
Salad Caesar mengalami terkontaminasi hair saat at garnish station. Harus disposal required immediately,CONTAMINATED
"kondisi aktual: Ayam segar berubah warna kehijauan di rak pantry, direject oleh kitchen manager",SPOILED
Ketchup expired date hari ini di refrigerated section - wajib segera dibuang sesuai SOP,EXPIRED
"kondisi aktual: Batang seledri terbuang saat pemotongan during vegetable prep, noted dalam daily waste report",PREP_WASTE
Chicken stock mengalami tidak terjual hari ini saat prepped but unserved. Harus direject oleh kitchen manager,SURPLUS
Portion rice mengalami over-prepared untuk service saat in holding warmer. Harus direject oleh kitchen manager,SURPLUS
Keju cheddar kondisi expired date hari ini in cooler cabinet direject oleh kitchen manager.,EXPIRED
Sayuran brokoli mengalami terlalu gosong kecoklatan saat setelah oven baking. Harus harus dibuatkan waste log entry,OVERCOOKED
"inspeksi menemukan Keju cheddar terlewat 1 minggu dari expiry in cooler cabinet, disposal required immediately",EXPIRED
Chicken stock mengalami leftover setelah shift saat prepped but unserved. Harus harus dibuatkan waste log entry,SURPLUS
Rice pilaf mengalami kekuatan tekstur berubah keras saat grilled on BBQ. Harus disposal required immediately,OVERCOOKED
Telur ayam berjamur hijau kebiruan di chiller utama - wajib segera dibuang sesuai SOP,SPOILED
Fresh fruit salad mengalami leftover setelah shift saat prepped but unserved. Harus disposal required immediately,SURPLUS
Ketchup mengalami telah lewat expired date 3 hari saat in cooler cabinet. Harus wajib segera dibuang sesuai SOP,EXPIRED
Laporan: Kentang goreng ditemukan keras sekali terlalu overdone di dari deep fryer. noted dalam daily waste report,OVERCOOKED
"laporan staff shift: Chicken stock leftover setelah shift in holding warmer, disposal required immediately",SURPLUS
Batang asparagus mengalami over-trimmed during prep saat pada cutting board. Harus disposal required immediately,PREP_WASTE
" Salad Caesar jatuh ke lantai langsung di plating area, disposal required immediately",CONTAMINATED
Keju cheddar telah lewat expired date 3 hari di refrigerated section - disposal required immediately,EXPIRED
Soup tomato mengalami jatuh ke lantai langsung saat during food assembly. Harus noted dalam daily waste report,CONTAMINATED
"catatan chef: Tahu segar berlendir keputihan di dry storage, noted dalam daily waste report",SPOILED
Rice pilaf terlalu gosong kecoklatan dari kompor main stove - disposal required immediately,OVERCOOKED
Soup tomato jatuh ke lantai langsung di service counter - noted dalam daily waste report,CONTAMINATED
Potongan wortel sisa trimming yang banyak during vegetable prep - harus dibuatkan waste log entry,PREP_WASTE
Laporan: Daging sapi cincang ditemukan berjamur hijau kebiruan di di dry storage. harus dibuatkan waste log entry,SPOILED
Potongan wortel bagian tak terpakai dari prep during vegetable prep - wajib segera dibuang sesuai SOP,PREP_WASTE
"kondisi aktual: Grilled chicken breast leftover setelah shift after lunch rush, direject oleh kitchen manager",SURPLUS
Ayam grilled kondisi terlalu gosong kecoklatan grilled on BBQ disposal required immediately.,OVERCOOKED
Ayam segar kondisi berlendir keputihan di rak pantry noted dalam daily waste report.,SPOILED
Batang seledri kondisi sisa trimming yang banyak di prep station harus dibuatkan waste log entry.,PREP_WASTE
Telur ayam kondisi berlendir kekuningan di rak pantry direject oleh kitchen manager.,SPOILED
Daging sapi cincang kondisi berlendir keputihan dalam freezer wajib segera dibuang sesuai SOP.,SPOILED
Steamed broccoli mengalami excess production batch saat in holding warmer. Harus direject oleh kitchen manager,SURPLUS
Ketchup mengalami expired date terlampaui saat di refrigerated section. Harus harus dibuatkan waste log entry,EXPIRED
Ikan salmon kondisi berlendir kekuningan di rak pantry harus dibuatkan waste log entry.,SPOILED
Laporan: Soup tomato ditemukan terkontaminasi hair di di service counter. harus dibuatkan waste log entry,CONTAMINATED
"inspeksi menemukan Ayam segar berjamur hijau kebiruan di rak pantry, noted dalam daily waste report",SPOILED
Sandwich club jatuh ke lantai langsung di plating area - noted dalam daily waste report,CONTAMINATED
Ranting parsley kondisi over-trimmed during prep pada cutting board noted dalam daily waste report.,PREP_WASTE
Tahu segar mengalami berubah warna kehijauan saat dalam freezer. Harus noted dalam daily waste report,SPOILED
" Rice bowl tercampur cleaning chemical spray di service counter, harus dibuatkan waste log entry",CONTAMINATED
Grilled chicken breast over-prepared untuk service end of dinner service - harus dibuatkan waste log entry,SURPLUS
Laporan: Fresh fruit salad ditemukan leftover setelah shift di after lunch rush. wajib segera dibuang sesuai SOP,SURPLUS
Laporan: Ikan cod fillet ditemukan kering berlebihan terlalu hard di dari deep fryer. disposal required immediately,OVERCOOKED
Noodle dish mengalami jatuh ke lantai langsung saat at garnish station. Harus direject oleh kitchen manager,CONTAMINATED
Minyak zaitun mengalami terlewat 1 minggu dari expiry saat pada cold storage rack. Harus harus dibuatkan waste log entry,EXPIRED
Portion rice kondisi over-prepared untuk service prepped but unserved noted dalam daily waste report.,SURPLUS
Laporan: Potongan wortel ditemukan excessive peeling waste di di prep station. wajib segera dibuang sesuai SOP,PREP_WASTE
Laporan: Daging sapi cincang ditemukan berjamur hijau kebiruan di di counter prep station. disposal required immediately,SPOILED
Ranting parsley mengalami sisa trimming yang banyak saat di sink area. Harus harus dibuatkan waste log entry,PREP_WASTE
"catatan chef: Telur ayam berlendir kekuningan di rak pantry, direject oleh kitchen manager",SPOILED
"inspeksi menemukan Ayam segar berjamur hijau kebiruan dalam freezer, disposal required immediately",SPOILED
Laporan: Potongan wortel ditemukan bagian tak terpakai dari prep di during vegetable prep. noted dalam daily waste report,PREP_WASTE
"inspeksi menemukan Grilled chicken breast leftover setelah shift end of dinner service, harus dibuatkan waste log entry",SURPLUS
Rice pilaf kondisi kekuatan tekstur berubah keras dari deep fryer harus dibuatkan waste log entry.,OVERCOOKED
Portion rice kondisi tidak terjual hari ini in holding warmer wajib segera dibuang sesuai SOP.,SURPLUS
" Rice bowl jatuh ke lantai langsung at garnish station, disposal required immediately",CONTAMINATED
Rice bowl kondisi tercampur cleaning chemical spray di service counter wajib segera dibuang sesuai SOP.,CONTAMINATED
Laporan: Fresh fruit salad ditemukan over-prepared untuk service di prepped but unserved. wajib segera dibuang sesuai SOP,SURPLUS
Sandwich club terkontaminasi hair di service counter - noted dalam daily waste report,CONTAMINATED
Chicken stock kondisi tidak terjual hari ini after lunch rush disposal required immediately.,SURPLUS
Laporan: Saus tiram ditemukan terlewat 1 minggu dari expiry di di dry goods shelf. direject oleh kitchen manager,EXPIRED
Steamed broccoli excess production batch in holding warmer - wajib segera dibuang sesuai SOP,SURPLUS
Laporan: Steak sapi ribeye ditemukan kering berlebihan terlalu hard di dari kompor main stove. disposal required immediately,OVERCOOKED
"laporan staff shift: Rice bowl tercampur cleaning chemical spray at garnish station, direject oleh kitchen manager",CONTAMINATED
Portion rice mengalami tidak terjual hari ini saat after lunch rush. Harus wajib segera dibuang sesuai SOP,SURPLUS
Sandwich club mengalami terkontaminasi hair saat at garnish station. Harus harus dibuatkan waste log entry,CONTAMINATED
Batang asparagus mengalami excessive peeling waste saat pada cutting board. Harus noted dalam daily waste report,PREP_WASTE
Grilled chicken breast mengalami tidak terjual hari ini saat in holding warmer. Harus direject oleh kitchen manager,SURPLUS
Laporan: Soup tomato ditemukan tercampur cleaning chemical spray di during food assembly. disposal required immediately,CONTAMINATED
Chicken stock kondisi tidak terjual hari ini prepped but unserved harus dibuatkan waste log entry.,SURPLUS
Ketchup kondisi expired date hari ini pada cold storage rack disposal required immediately.,EXPIRED
"kondisi aktual: Potongan wortel sisa trimming yang banyak pada cutting board, direject oleh kitchen manager",PREP_WASTE
Rice bowl mengalami tercampur cleaning chemical spray saat at garnish station. Harus noted dalam daily waste report,CONTAMINATED
Sandwich club mengalami terkontaminasi hair saat during food assembly. Harus harus dibuatkan waste log entry,CONTAMINATED
Laporan: Ranting parsley ditemukan sisa trimming yang banyak di during vegetable prep. noted dalam daily waste report,PREP_WASTE
Sandwich club mengalami tercampur cleaning chemical spray saat during food assembly. Harus harus dibuatkan waste log entry,CONTAMINATED
Rice bowl tersentuh oleh hands bare di service counter - noted dalam daily waste report,CONTAMINATED
Rice pilaf mengalami kekuatan tekstur berubah keras saat dari deep fryer. Harus wajib segera dibuang sesuai SOP,OVERCOOKED
"catatan chef: Batang seledri bagian tak terpakai dari prep di prep station, harus dibuatkan waste log entry",PREP_WASTE
Kulit kentang kondisi terbuang saat pemotongan pada cutting board wajib segera dibuang sesuai SOP.,PREP_WASTE
Soup tomato mengalami terkontaminasi hair saat di service counter. Harus wajib segera dibuang sesuai SOP,CONTAMINATED
"kondisi aktual: Soup tomato terkontaminasi hair di service counter, direject oleh kitchen manager",CONTAMINATED
Soup tomato kondisi jatuh ke lantai langsung di plating area disposal required immediately.,CONTAMINATED
Salad Caesar kondisi tersentuh oleh hands bare at garnish station noted dalam daily waste report.,CONTAMINATED
Laporan: Portion rice ditemukan tidak terjual hari ini di end of dinner service. harus dibuatkan waste log entry,SURPLUS
Noodle dish tercampur cleaning chemical spray di service counter - harus dibuatkan waste log entry,CONTAMINATED
Sandwich club mengalami tersentuh paper towel kotor saat di plating area. Harus noted dalam daily waste report,CONTAMINATED
" Soup tomato terkontaminasi hair di plating area, noted dalam daily waste report",CONTAMINATED
Steamed broccoli kondisi leftover setelah shift after lunch rush wajib segera dibuang sesuai SOP.,SURPLUS
Sandwich club kondisi tersentuh oleh hands bare di service counter noted dalam daily waste report.,CONTAMINATED
Steamed broccoli kondisi leftover setelah shift prepped but unserved direject oleh kitchen manager.,SURPLUS
Laporan: Chicken stock ditemukan excess production batch di after lunch rush. disposal required immediately,SURPLUS
Fresh fruit salad kondisi tidak terjual hari ini end of dinner service harus dibuatkan waste log entry.,SURPLUS
Kulit kentang mengalami bagian tak terpakai dari prep saat di prep station. Harus direject oleh kitchen manager,PREP_WASTE
Ujung daun bawang mengalami excessive peeling waste saat di sink area. Harus noted dalam daily waste report,PREP_WASTE
"inspeksi menemukan Steak sapi ribeye keras sekali terlalu overdone setelah oven baking, disposal required immediately",OVERCOOKED
Steamed broccoli mengalami leftover setelah shift saat after lunch rush. Harus wajib segera dibuang sesuai SOP,SURPLUS
Laporan: Mayonaise ditemukan telah lewat expired date 3 hari di di refrigerated section. disposal required immediately,EXPIRED
Batang seledri excessive peeling waste during vegetable prep - direject oleh kitchen manager,PREP_WASTE
"inspeksi menemukan Susu cream expired date terlampaui di refrigerated section, disposal required immediately",EXPIRED
"laporan staff shift: Ayam grilled kekuatan tekstur berubah keras setelah oven baking, direject oleh kitchen manager",OVERCOOKED
Sandwich club tersentuh paper towel kotor at garnish station - noted dalam daily waste report,CONTAMINATED
