text,category
potongan daging wagyu MB7 terkena debu kotor tebal akibat renovasi ventilasi dapur di meja saji banquet.,CONTAMINATED
susu UHT full cream 1 liter stempel expired date menunjukkan tanggal minggu lalu pada chiller dairy.,EXPIRED
daging steak sirloin kelewat matang lembek hancur menjadi bubur di hot line station.,OVERCOOKED
saus tomat kemasan botol sudah lewat tanggal kadaluarsa 3 hari yang lalu di rak dry store.,EXPIRED
kulit wortel dan bonggol brokoli sisa kupas 15 kg kentang untuk mashed potato saat mise en place pagi.,PREP_WASTE
Waste log: sayur kangkung sudah berjamur putih dan kulit lembek berair,SPOILED
"Reject es batu kristal minuman, kemasukan serangga lalat yang terbang di area meja plating",CONTAMINATED
potongan daging wagyu MB7 terkontaminasi kotoran hama tikus di rak penyimpanan bawah di meja saji banquet.,CONTAMINATED
daging steak sirloin kelebihan waktu masak di salamander hingga keju hangus pahit di wajan stir-fry wok.,OVERCOOKED
sup buntut kuah rempah 15 porsi kelebihan porsi karena acara pesta banquet batal sebagian di area room service.,SURPLUS
daging steak sirloin hangus berkerak di dasar panci dan timbul bau sangit di grill station.,OVERCOOKED
nasi putih dan aneka lauk pauk sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu di buffet counter restaurant.,SURPLUS
lemak berlebih dan urat keras sisa proses fillet untuk menu ikan bakar banquet di meja butcher station.,PREP_WASTE
"patty burger daging sapi bantat dan tepi loyang hangus terbakar di oven bersuhu tinggi, buang segera",OVERCOOKED
tomat merah berlendir tebal bau tengik busuk menusuk hidung saat dicek quality control pagi.,SPOILED
tomat merah berlendir tebal bau tengik busuk menusuk hidung di ruang penyimpanan basah.,SPOILED
daun selada hijau segar jatuh ke lantai dapur yang kotor dan berminyak di area plating pass.,CONTAMINATED
Kondisi saus tiram botol besar: tanggal kedaluwarsa habis seminggu lalu belum terpakai,EXPIRED
daun selada hijau segar kemasukan serangga lalat yang terbang di area meja plating di meja saji banquet.,CONTAMINATED
sup buntut kuah rempah 15 porsi sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu pada meja katering ballroom.,SURPLUS
saus bechamel keju terlalu lama digoreng di deep fryer sampai kering mengeras pahit pada kompor saute.,OVERCOOKED
potongan daging wagyu MB7 tersentuh tangan staff tanpa sarung tangan yang sedang flu batuk di meja saji banquet.,CONTAMINATED
minyak wijen botol sudah melewati masa kedaluwarsa dan kemasan agak menggelembung,EXPIRED
kulit wortel dan bonggol brokoli sisa pemotongan rapi agar bentuk plating seragam pada talenan preparation.,PREP_WASTE
saus tomat kemasan botol lewat masa simpan kadaluarsa 2 hari di kulkas pantry pada chiller dairy.,EXPIRED
susu UHT full cream 1 liter sudah lewat tanggal kadaluarsa 3 hari yang lalu saat rotasi stok FIFO.,EXPIRED
tomat merah rasa asam tajam tidak wajar dan tekstur hancur berlendir di kontainer prep.,SPOILED
nasi putih dan aneka lauk pauk stok porsi matang berlebih karena prediksi tamu meleset di buffet counter restaurant.,SURPLUS
daging steak sirloin hangus hitam berasap pekat dan bau gosong tajam di wajan stir-fry wok.,OVERCOOKED
tomat merah berlendir tebal bau tengik busuk menusuk hidung di kontainer prep.,SPOILED
potongan daging wagyu MB7 bersentuhan langsung dengan pisau dan talenan kotor belum dicuci pada meja prep station.,CONTAMINATED
Kondisi bihun goreng spesial banquet: kelebihan kuota masak harian dan tidak dapat dibekukan kembali,SURPLUS
susu UHT full cream 1 liter expired date tercantum 12 September 2026 sudah terlampaui pada area bakery.,EXPIRED
daging steak sirloin hangus hitam berasap pekat dan bau gosong tajam pada panci stock pot.,OVERCOOKED
susu UHT full cream 1 liter batas aman konsumsi sudah lewat per hari ini di rak dry store.,EXPIRED
susu UHT full cream 1 liter tanggal kadaluarsa sudah habis saat pemeriksaan stok bulanan di gudang bahan kering.,EXPIRED
nasi putih dan aneka lauk pauk kelebihan porsi pesanan katering luar yang sudah selesai pada meja katering ballroom.,SURPLUS
kulit wortel dan bonggol brokoli hasil pemilahan bahan sebelum proses memasak di meja butcher station.,PREP_WASTE
tomat merah rasa asam tajam tidak wajar dan tekstur hancur berlendir pada rak sayur bawah.,SPOILED
susu UHT full cream 1 liter sudah lewat tanggal kadaluarsa 3 hari yang lalu di rak inventory pantry.,EXPIRED
susu UHT full cream 1 liter melewati batas tanggal best before pada label kemasan pada kulkas pastry.,EXPIRED
kulit wortel dan bonggol brokoli bagian keras yang tidak dipakai pada resep utama saat mise en place pagi.,PREP_WASTE
susu UHT full cream 1 liter tercatat lewat batas tanggal konsumsi aman di kemasan di rak inventory pantry.,EXPIRED
kulit wortel dan bonggol brokoli sisa kupas 15 kg kentang untuk mashed potato pada talenan preparation.,PREP_WASTE
"saus salad dressing thousand island terkena debu kotor tebal akibat renovasi ventilasi dapur, buang segera",CONTAMINATED
nasi putih dan aneka lauk pauk kelebihan porsi pesanan katering luar yang sudah selesai di area room service.,SURPLUS
sup buntut kuah rempah 15 porsi overproduksi sisa persiapan siang yang tidak habis malam ini pada dispenser buffet sarapan.,SURPLUS
Kondisi daun selada hijau segar: terkena cipratan cairan pembersih sabun pel lantai,CONTAMINATED
sup buntut kuah rempah 15 porsi kelebihan porsi karena acara pesta banquet batal sebagian di holding cabinet pemanas.,SURPLUS
tomat merah rasa asam tajam tidak wajar dan tekstur hancur berlendir di cold storage dapur.,SPOILED
daging steak sirloin kelebihan waktu masak di salamander hingga keju hangus pahit pada oven baking.,OVERCOOKED
kulit wortel dan bonggol brokoli hasil pemilahan bahan sebelum proses memasak di area pastry preparation.,PREP_WASTE
nasi putih dan aneka lauk pauk overproduksi sisa persiapan siang yang tidak habis malam ini di chiller holding akhir shift.,SURPLUS
Waste log: adonan sup asparagus kepiting kemasukan rambut staff dapur saat proses plating makanan,CONTAMINATED
potongan daging wagyu MB7 kemasukan serangga lalat yang terbang di area meja plating pada meja prep station.,CONTAMINATED
sup buntut kuah rempah 15 porsi overproduksi sisa persiapan siang yang tidak habis malam ini di display showcase pastry.,SURPLUS
susu UHT full cream 1 liter tanggal kedaluwarsa habis seminggu lalu belum terpakai di rak inventory pantry.,EXPIRED
daging steak sirloin kelebihan waktu masak di salamander hingga keju hangus pahit pada panci stock pot.,OVERCOOKED
tomat merah sudah berjamur putih dan kulit lembek berair di kulkas walk-in.,SPOILED
daun selada hijau segar bersentuhan langsung dengan pisau dan talenan kotor belum dicuci pada meja prep station.,CONTAMINATED
nasi putih dan aneka lauk pauk sisa display etalase kafe malam hari yang tidak laku terjual di buffet counter restaurant.,SURPLUS
tomat merah berbau belerang busuk dan mengeluarkan cairan keruh di chiller 1.,SPOILED
daging steak sirloin gosong terbakar api wajan karena ditinggal memasak di wajan stir-fry wok.,OVERCOOKED
nasi putih dan aneka lauk pauk sisa menu promo lunch siang yang berlebih dan tidak terjual pada meja katering ballroom.,SURPLUS
daun selada hijau segar kemasukan tetesan air kotor bocoran dari plafon exhaust dapur pada rak chiller bawah.,CONTAMINATED
kulit wortel dan bonggol brokoli sisa proses fillet untuk menu ikan bakar banquet di area pastry preparation.,PREP_WASTE
"daging ayam panggang bumbu rosemary kelebihan porsi pesanan katering luar yang sudah selesai, buang segera",SURPLUS
potongan daging wagyu MB7 terkena debu kotor tebal akibat renovasi ventilasi dapur di area plating pass.,CONTAMINATED
lemak berlebih dan urat keras hasil pemilahan bahan sebelum proses memasak di fish station.,PREP_WASTE
susu UHT full cream 1 liter stempel expired date menunjukkan tanggal minggu lalu saat rotasi stok FIFO.,EXPIRED
nasi putih dan aneka lauk pauk sisa minuman sarapan pagi yang melebihi batas waktu saji di area room service.,SURPLUS
kulit wortel dan bonggol brokoli sisa trimming fillet dada ayam untuk sate pada station vegetable prep.,PREP_WASTE
lemak berlebih dan urat keras bagian tidak dapat dikonsumsi dibuang saat prep siang di meja butcher station.,PREP_WASTE
daun selada hijau segar jatuh ke lantai dapur yang kotor dan berminyak di pick-up table waiter.,CONTAMINATED
tomat merah membusuk di dasar kontainer penyimpanan dingin pada rak sayur bawah.,SPOILED
"crust pizza mozarella gosong terbakar dan berkerak pahit saat jam sibuk dinner, buang segera",OVERCOOKED
susu UHT full cream 1 liter sudah melewati masa kedaluwarsa dan kemasan agak menggelembung di rak saus dan kondimen.,EXPIRED
nasi putih dan aneka lauk pauk sisa sajian meeting room korporat yang selesai lebih awal di buffet counter restaurant.,SURPLUS
daging steak sirloin hangus hitam berasap pekat dan bau gosong tajam saat proses plating order.,OVERCOOKED
saus bechamel keju gosong terbakar dan berkerak pahit saat jam sibuk dinner saat proses plating order.,OVERCOOKED
kulit wortel dan bonggol brokoli hasil trimming kotor persiapan menu steak malam di fish station.,PREP_WASTE
daun selada hijau segar jatuh ke lantai dapur yang kotor dan berminyak di meja saji banquet.,CONTAMINATED
saus bechamel keju terlalu lama digoreng di deep fryer sampai kering mengeras pahit saat proses plating order.,OVERCOOKED
nasi putih dan aneka lauk pauk sisa acara gathering tamu hotel yang tidak terkonsumsi pada dispenser buffet sarapan.,SURPLUS
susu UHT full cream 1 liter sudah melewati masa kedaluwarsa dan kemasan agak menggelembung pada area bakery.,EXPIRED
potongan daging wagyu MB7 tercampur bahan alergen kacang yang dilarang pada pesanan khusus di meja saji banquet.,CONTAMINATED
nasi timbel matang terkontaminasi pecahan beling piring kaca yang pecah di dekatnya,CONTAMINATED
saus bechamel keju bantat dan tepi loyang hangus terbakar di oven bersuhu tinggi di area deep fryer.,OVERCOOKED
saus tomat kemasan botol melewati batas tanggal best before pada label kemasan di lemari stok bumbu.,EXPIRED
saus bechamel keju gosong hitam legam karena api grill terlalu besar di wajan stir-fry wok.,OVERCOOKED
kulit wortel dan bonggol brokoli sisa kupas 15 kg kentang untuk mashed potato di area pastry preparation.,PREP_WASTE
sup buntut kuah rempah 15 porsi sisa display etalase kafe malam hari yang tidak laku terjual di chiller holding akhir shift.,SURPLUS
Waste log: sayur lodeh santan gosong terbakar api wajan karena ditinggal memasak,OVERCOOKED
Waste log: whipping cream cair 1 liter tanggal kadaluarsa sudah habis saat pemeriksaan stok bulanan,EXPIRED
susu UHT full cream 1 liter lewat masa kadaluarsa 5 hari tidak boleh dipakai masak saat rotasi stok FIFO.,EXPIRED
potongan daging wagyu MB7 terkontaminasi pecahan beling piring kaca yang pecah di dekatnya di lantai kitchen line.,CONTAMINATED
daging steak sirloin terbakar kering dan terasa pahit tidak bisa disajikan ke tamu pada kompor saute.,OVERCOOKED
daging steak sirloin terbakar kering dan terasa pahit tidak bisa disajikan ke tamu di wajan stir-fry wok.,OVERCOOKED
susu UHT full cream 1 liter batas aman konsumsi sudah lewat per hari ini di rak inventory pantry.,EXPIRED
kulit wortel dan bonggol brokoli sisa kupasan persiapan bumbu dasar dapur utama di meja butcher station.,PREP_WASTE
kulit wortel dan bonggol brokoli sisa proses fillet untuk menu ikan bakar banquet di meja butcher station.,PREP_WASTE
susu UHT full cream 1 liter tanggal kedaluwarsa habis seminggu lalu belum terpakai pada area bakery.,EXPIRED
"Reject pudding cokelat dessert 20 cup, sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu",SURPLUS
nasi putih dan aneka lauk pauk sisa penutupan operasional restoran malam tidak boleh disimpan pada meja banquet hall.,SURPLUS
lemak berlebih dan urat keras hasil trimming kotor persiapan menu steak malam di meja butcher station.,PREP_WASTE
Waste log: mie telur kering bungkus lewat masa kadaluarsa 5 hari tidak boleh dipakai masak,EXPIRED
lemak berlebih dan urat keras hasil pemilahan bahan sebelum proses memasak pada station vegetable prep.,PREP_WASTE
daging steak sirloin kelebihan waktu masak di salamander hingga keju hangus pahit saat proses plating order.,OVERCOOKED
Kondisi nasi kuning tumpeng komplit: stok porsi matang berlebih karena prediksi tamu meleset,SURPLUS
potongan daging wagyu MB7 tertetes cairan darah ayam mentah dari rak chiller bagian atas di pick-up table waiter.,CONTAMINATED
"Reject whipping cream cair 1 liter, lewat masa simpan kadaluarsa 2 hari di kulkas pantry",EXPIRED
daging steak sirloin terlalu lama digoreng di deep fryer sampai kering mengeras pahit pada kompor saute.,OVERCOOKED
daging steak sirloin gosong terbakar api wajan karena ditinggal memasak pada kompor saute.,OVERCOOKED
nasi putih dan aneka lauk pauk stok porsi matang berlebih karena prediksi tamu meleset di display showcase pastry.,SURPLUS
nasi putih dan aneka lauk pauk kelebihan porsi karena acara pesta banquet batal sebagian di area room service.,SURPLUS
saus bechamel keju gosong hitam legam karena api grill terlalu besar pada oven baking.,OVERCOOKED
nasi putih dan aneka lauk pauk sisa minuman sarapan pagi yang melebihi batas waktu saji di buffet counter restaurant.,SURPLUS
daging steak sirloin terlalu lama digoreng di deep fryer sampai kering mengeras pahit di area deep fryer.,OVERCOOKED
saus bechamel keju bantat dan tepi loyang hangus terbakar di oven bersuhu tinggi pada panci stock pot.,OVERCOOKED
daging steak sirloin bantat dan tepi loyang hangus terbakar di oven bersuhu tinggi pada panci stock pot.,OVERCOOKED
potongan daging wagyu MB7 tertetes cairan darah ayam mentah dari rak chiller bagian atas di dekat tempat cuci piring pot wash.,CONTAMINATED
tomat merah berbau belerang busuk dan mengeluarkan cairan keruh di laci pendingin.,SPOILED
susu UHT full cream 1 liter jatuh tempo tanggal expired pabrik kemarin sore pada area bakery.,EXPIRED
Waste log: roti bakar srikaya gosong hitam legam karena api grill terlalu besar,OVERCOOKED
nasi putih dan aneka lauk pauk sisa sajian meeting room korporat yang selesai lebih awal di area room service.,SURPLUS
"alpukat mentega membusuk di dasar kontainer penyimpanan dingin, buang segera",SPOILED
Kondisi ujung batang asparagus dan kulit tebal: hasil trimming kotor persiapan menu steak malam,PREP_WASTE
tomat merah tekstur lembek berlendir dan timbul bintik hitam jamur di laci pendingin.,SPOILED
daging steak sirloin gosong hitam legam karena api grill terlalu besar di area deep fryer.,OVERCOOKED
"Reject dada ayam fillet, berbau asam menyengat dan berubah warna keabu-abuan",SPOILED
saus bechamel keju hangus berkerak di dasar panci dan timbul bau sangit di grill station.,OVERCOOKED
sup buntut kuah rempah 15 porsi kelebihan porsi karena acara pesta banquet batal sebagian di chiller holding akhir shift.,SURPLUS
nasi putih dan aneka lauk pauk stok porsi matang berlebih karena prediksi tamu meleset pada dispenser buffet sarapan.,SURPLUS
nasi putih dan aneka lauk pauk sisa minuman sarapan pagi yang melebihi batas waktu saji pada meja banquet hall.,SURPLUS
lemak berlebih dan urat keras sisa kupasan persiapan bumbu dasar dapur utama pada bak pembuangan prep station.,PREP_WASTE
potongan daging wagyu MB7 terkena cipratan cairan pembersih sabun pel lantai di pick-up table waiter.,CONTAMINATED
nasi putih dan aneka lauk pauk sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu pada meja banquet hall.,SURPLUS
tomat merah warna menggelap kecokelatan berlendir dan berbau busuk di laci pendingin.,SPOILED
daging steak sirloin gosong terbakar dan berkerak pahit saat jam sibuk dinner pada kompor saute.,OVERCOOKED
susu UHT full cream 1 liter jatuh tempo tanggal expired pabrik kemarin sore saat rotasi stok FIFO.,EXPIRED
potongan daging wagyu MB7 terkontaminasi pecahan beling piring kaca yang pecah di dekatnya di area plating pass.,CONTAMINATED
daun selada hijau segar kemasukan tetesan air kotor bocoran dari plafon exhaust dapur pada meja prep station.,CONTAMINATED
daging steak sirloin bantat dan tepi loyang hangus terbakar di oven bersuhu tinggi di grill station.,OVERCOOKED
"bawang merah goreng terlalu lama direbus tekstur hancur lebur kuah keruh gosong, buang segera",OVERCOOKED
kulit wortel dan bonggol brokoli sisa pemotongan rapi agar bentuk plating seragam pada bak pembuangan prep station.,PREP_WASTE
"Reject saus sambal mangkok saji, kemasukan tetesan air kotor bocoran dari plafon exhaust dapur",CONTAMINATED
daging steak sirloin hangus berkerak di dasar panci dan timbul bau sangit pada panci stock pot.,OVERCOOKED
daun selada hijau segar bersentuhan langsung dengan pisau dan talenan kotor belum dicuci pada rak chiller bawah.,CONTAMINATED
sup buntut kuah rempah 15 porsi overproduksi sisa persiapan siang yang tidak habis malam ini di holding cabinet pemanas.,SURPLUS
susu UHT full cream 1 liter melewati batas tanggal best before pada label kemasan pada area bakery.,EXPIRED
kulit wortel dan bonggol brokoli bagian tidak dapat dikonsumsi dibuang saat prep siang di meja butcher station.,PREP_WASTE
potongan daging wagyu MB7 tertetes cairan darah ayam mentah dari rak chiller bagian atas di meja saji banquet.,CONTAMINATED
Kondisi bumbu kacang sate: kemasukan rambut staff dapur saat proses plating makanan,CONTAMINATED
kulit wortel dan bonggol brokoli bagian tidak dapat dikonsumsi dibuang saat prep siang di fish station.,PREP_WASTE
potongan daging wagyu MB7 tersentuh tangan staff tanpa sarung tangan yang sedang flu batuk di area plating pass.,CONTAMINATED
nasi putih dan aneka lauk pauk sisa minuman sarapan pagi yang melebihi batas waktu saji di display showcase pastry.,SURPLUS
susu UHT full cream 1 liter tanggal kedaluwarsa habis seminggu lalu belum terpakai pada chiller dairy.,EXPIRED
tomat merah sudah berjamur putih dan kulit lembek berair pada wadah penyimpanan.,SPOILED
potongan daging wagyu MB7 tersentuh tangan staff tanpa sarung tangan yang sedang flu batuk di lantai kitchen line.,CONTAMINATED
saus bechamel keju gosong hitam legam karena api grill terlalu besar di hot line station.,OVERCOOKED
sup buntut kuah rempah 15 porsi sisa display etalase kafe malam hari yang tidak laku terjual di area room service.,SURPLUS
nasi putih dan aneka lauk pauk kelebihan porsi pesanan katering luar yang sudah selesai pada dispenser buffet sarapan.,SURPLUS
daging steak sirloin kelewat matang lembek hancur menjadi bubur di area deep fryer.,OVERCOOKED
potongan daging wagyu MB7 kemasukan serangga lalat yang terbang di area meja plating di meja saji banquet.,CONTAMINATED
daging steak sirloin hangus berkerak di dasar panci dan timbul bau sangit di hot line station.,OVERCOOKED
potongan daging wagyu MB7 jatuh ke lantai dapur yang kotor dan berminyak di pick-up table waiter.,CONTAMINATED
"Reject pasta marinara saus tomat, sisa minuman sarapan pagi yang melebihi batas waktu saji",SURPLUS
saus bechamel keju terlalu lama di wajan penggorengan hingga gosong pahit pada kompor saute.,OVERCOOKED
tomat merah warna menggelap kecokelatan berlendir dan berbau busuk di rak seafood.,SPOILED
potongan daging wagyu MB7 kemasukan rambut staff dapur saat proses plating makanan pada area penyimpanan kering.,CONTAMINATED
potongan daging wagyu MB7 terkena cipratan cairan pembersih sabun pel lantai pada meja prep station.,CONTAMINATED
daging steak sirloin bantat dan tepi loyang hangus terbakar di oven bersuhu tinggi pada oven baking.,OVERCOOKED
kulit wortel dan bonggol brokoli hasil pemilahan bahan sebelum proses memasak saat mise en place pagi.,PREP_WASTE
lemak berlebih dan urat keras bagian tidak dapat dikonsumsi dibuang saat prep siang saat mise en place pagi.,PREP_WASTE
tomat merah insang pucat kehitaman mata cekung merah dan bau busuk saat dicek quality control pagi.,SPOILED
tomat merah tekstur lembek berlendir dan timbul bintik hitam jamur pada rak sayur bawah.,SPOILED
nasi putih dan aneka lauk pauk sisa penutupan operasional restoran malam tidak boleh disimpan pada meja katering ballroom.,SURPLUS
potongan daging wagyu MB7 terkontaminasi kotoran hama tikus di rak penyimpanan bawah di dekat tempat cuci piring pot wash.,CONTAMINATED
daun selada hijau segar kemasukan serangga lalat yang terbang di area meja plating pada meja prep station.,CONTAMINATED
susu UHT full cream 1 liter melewati batas tanggal best before pada label kemasan di lemari stok bumbu.,EXPIRED
tomat merah hancur lembek mencair dan berbau busuk tidak layak konsumsi pada wadah penyimpanan.,SPOILED
tomat merah busuk basah dan mengeluarkan cairan lendir bau menyengat saat dicek quality control pagi.,SPOILED
sup buntut kuah rempah 15 porsi sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu di holding cabinet pemanas.,SURPLUS
susu UHT full cream 1 liter sudah melewati masa kedaluwarsa dan kemasan agak menggelembung di gudang bahan kering.,EXPIRED
lemak berlebih dan urat keras sisa proses fillet untuk menu ikan bakar banquet pada station vegetable prep.,PREP_WASTE
potongan daging wagyu MB7 tersentuh tangan staff tanpa sarung tangan yang sedang flu batuk pada area penyimpanan kering.,CONTAMINATED
kulit wortel dan bonggol brokoli sisa kupasan persiapan bumbu dasar dapur utama di area pastry preparation.,PREP_WASTE
susu UHT full cream 1 liter tanggal kadaluarsa sudah habis saat pemeriksaan stok bulanan di rak dry store.,EXPIRED
kulit wortel dan bonggol brokoli sisa pemecahan telur pembuatan adonan kue bakery di area pastry preparation.,PREP_WASTE
saus bechamel keju bantat dan tepi loyang hangus terbakar di oven bersuhu tinggi di hot line station.,OVERCOOKED
kulit wortel dan bonggol brokoli sisa proses fillet untuk menu ikan bakar banquet pada talenan preparation.,PREP_WASTE
daging steak sirloin terlalu lama direbus tekstur hancur lebur kuah keruh gosong di wajan stir-fry wok.,OVERCOOKED
lemak berlebih dan urat keras bagian tidak dapat dikonsumsi dibuang saat prep siang di area pastry preparation.,PREP_WASTE
tomat merah hancur lembek mencair dan berbau busuk tidak layak konsumsi di rak seafood.,SPOILED
tomat merah ditumbuhi kapang jamur abu-abu halus beracun pada rak sayur bawah.,SPOILED
lemak berlebih dan urat keras sisa pembersihan dan pemotongan persiapan sup pagi pada talenan preparation.,PREP_WASTE
saus bechamel keju gosong hitam legam karena api grill terlalu besar saat proses plating order.,OVERCOOKED
tomat merah rasa asam tajam tidak wajar dan tekstur hancur berlendir di rak seafood.,SPOILED
sate ayam madura 50 tusuk kelebihan kuota masak harian dan tidak dapat dibekukan kembali,SURPLUS
"Reject lemak brisket sisa pemotongan daging, sisa kupasan prep menu udang goreng tepung",PREP_WASTE
daun selada hijau segar kemasukan serangga lalat yang terbang di area meja plating di area plating pass.,CONTAMINATED
Kondisi jus jeruk segar dispenser 10 liter: sisa display etalase kafe malam hari yang tidak laku terjual,SURPLUS
tomat merah ditumbuhi kapang jamur abu-abu halus beracun pada wadah penyimpanan.,SPOILED
potongan daging wagyu MB7 terkena debu kotor tebal akibat renovasi ventilasi dapur pada area penyimpanan kering.,CONTAMINATED
tomat merah berbau asam menyengat dan berubah warna keabu-abuan pada wadah penyimpanan.,SPOILED
"Reject daging sapi tenderloin, berbau belerang busuk dan mengeluarkan cairan keruh",SPOILED
tomat merah insang pucat kehitaman mata cekung merah dan bau busuk di chiller 1.,SPOILED
lemak berlebih dan urat keras sisa proses fillet untuk menu ikan bakar banquet pada bak pembuangan prep station.,PREP_WASTE
kulit wortel dan bonggol brokoli sisa kupasan persiapan bumbu dasar dapur utama di meja butchery daging.,PREP_WASTE
susu UHT full cream 1 liter sudah lewat tanggal kadaluarsa 3 hari yang lalu di rak saus dan kondimen.,EXPIRED
potongan daging wagyu MB7 kemasukan tetesan air kotor bocoran dari plafon exhaust dapur di dekat tempat cuci piring pot wash.,CONTAMINATED
susu UHT full cream 1 liter tanggal kedaluwarsa habis seminggu lalu belum terpakai di rak dry store.,EXPIRED
nasi putih dan aneka lauk pauk sisa display etalase kafe malam hari yang tidak laku terjual pada meja katering ballroom.,SURPLUS
potongan daging wagyu MB7 tertetes cairan darah ayam mentah dari rak chiller bagian atas pada meja prep station.,CONTAMINATED
tomat merah layu menghitam membusuk dan berlendir di dalam chiller pada rak sayur bawah.,SPOILED
Waste log: potongan buah melon salad terkontaminasi kotoran hama tikus di rak penyimpanan bawah,CONTAMINATED
Kondisi santan kelapa instan: batas aman konsumsi sudah lewat per hari ini,EXPIRED
potongan daging wagyu MB7 terkontaminasi pecahan beling piring kaca yang pecah di dekatnya pada area penyimpanan kering.,CONTAMINATED
potongan daging wagyu MB7 jatuh ke lantai dapur yang kotor dan berminyak pada meja prep station.,CONTAMINATED
potongan daging wagyu MB7 jatuh ke lantai dapur yang kotor dan berminyak pada area penyimpanan kering.,CONTAMINATED
susu UHT full cream 1 liter tanggal kadaluarsa sudah habis saat pemeriksaan stok bulanan di rak saus dan kondimen.,EXPIRED
Kondisi bawang merah goreng: gosong hitam legam karena api grill terlalu besar,OVERCOOKED
susu UHT full cream 1 liter tercatat lewat batas tanggal konsumsi aman di kemasan pada area bakery.,EXPIRED
potongan daging wagyu MB7 terkena cipratan cairan pembersih sabun pel lantai di area plating pass.,CONTAMINATED
kulit wortel dan bonggol brokoli sisa pemotongan rapi agar bentuk plating seragam di fish station.,PREP_WASTE
kulit wortel dan bonggol brokoli hasil pembersihan kulit dan akar sayuran pada talenan preparation.,PREP_WASTE
susu UHT full cream 1 liter melewati masa kadaluwarsa resmi dari distributor supplier di rak dry store.,EXPIRED
potongan daging wagyu MB7 tercampur bahan alergen kacang yang dilarang pada pesanan khusus pada meja prep station.,CONTAMINATED
daun selada hijau segar kemasukan tetesan air kotor bocoran dari plafon exhaust dapur di area plating pass.,CONTAMINATED
susu UHT full cream 1 liter stempel expired date menunjukkan tanggal minggu lalu pada area bakery.,EXPIRED
sup buntut kuah rempah 15 porsi sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu pada meja banquet hall.,SURPLUS
"bihun goreng spesial banquet sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu, buang segera",SURPLUS
susu UHT full cream 1 liter melewati batas tanggal best before pada label kemasan di rak inventory pantry.,EXPIRED
Waste log: cumi-cumi segar rasa asam tajam tidak wajar dan tekstur hancur berlendir,SPOILED
potongan daging wagyu MB7 terkena cipratan cairan pembersih sabun pel lantai pada rak chiller bawah.,CONTAMINATED
kulit wortel dan bonggol brokoli hasil pemilahan bahan sebelum proses memasak pada station vegetable prep.,PREP_WASTE
potongan ayam goreng tepung terlalu lama digoreng di deep fryer sampai kering mengeras pahit,OVERCOOKED
daging steak sirloin gosong terbakar dan berkerak pahit saat jam sibuk dinner pada oven baking.,OVERCOOKED
sup buntut kuah rempah 15 porsi sisa penutupan operasional restoran malam tidak boleh disimpan di holding cabinet pemanas.,SURPLUS
sup buntut kuah rempah 15 porsi sisa penutupan operasional restoran malam tidak boleh disimpan pada meja katering ballroom.,SURPLUS
susu UHT full cream 1 liter melewati batas tanggal best before pada label kemasan di rak saus dan kondimen.,EXPIRED
tomat merah tekstur lembek berlendir dan timbul bintik hitam jamur pada wadah penyimpanan.,SPOILED
potongan daging wagyu MB7 terkontaminasi kotoran hama tikus di rak penyimpanan bawah pada meja prep station.,CONTAMINATED
lemak berlebih dan urat keras hasil pemilahan bahan sebelum proses memasak pada bak pembuangan prep station.,PREP_WASTE
Kondisi kentang wedges panggang: sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu,SURPLUS
tomat merah warna menggelap kecokelatan berlendir dan berbau busuk di kulkas walk-in.,SPOILED
saus sambal mangkok saji tersentuh tangan staff tanpa sarung tangan yang sedang flu batuk,CONTAMINATED
daging steak sirloin gosong terbakar dan berkerak pahit saat jam sibuk dinner di area deep fryer.,OVERCOOKED
potongan daging wagyu MB7 terkontaminasi kotoran hama tikus di rak penyimpanan bawah di lantai kitchen line.,CONTAMINATED
susu UHT full cream 1 liter jatuh tempo tanggal expired pabrik kemarin sore di rak saus dan kondimen.,EXPIRED
tomat merah berbau asam menyengat dan berubah warna keabu-abuan di kontainer prep.,SPOILED
saus tomat kemasan botol melewati batas tanggal best before pada label kemasan di rak dry store.,EXPIRED
daging steak sirloin gosong di luar tetapi bagian dalam masih belum matang di wajan stir-fry wok.,OVERCOOKED
kulit wortel dan bonggol brokoli sisa proses fillet untuk menu ikan bakar banquet di meja butchery daging.,PREP_WASTE
Kondisi daun selada romaine: berbau asam menyengat dan berubah warna keabu-abuan,SPOILED
daun selada hijau segar kemasukan serangga lalat yang terbang di area meja plating di lantai kitchen line.,CONTAMINATED
tomat merah busuk basah dan mengeluarkan cairan lendir bau menyengat di chiller 1.,SPOILED
saus bechamel keju gosong hitam legam karena api grill terlalu besar di grill station.,OVERCOOKED
daun selada hijau segar terkena cipratan cairan pembersih sabun pel lantai pada meja prep station.,CONTAMINATED
daging steak sirloin gosong terbakar dan berkerak pahit saat jam sibuk dinner di hot line station.,OVERCOOKED
